cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.4549e+01 1.5400e+05 -1.0000e-03 -1.1520e+03 -7.7870e-03 -1.4136e-03 3.9938e-01 1.0000e+00 9.0000e-01 83 1125
1.4640e+01 1.5500e+05 -1.0000e-03 -1.1598e+03 -7.7890e-03 -1.1038e-03 3.9938e-01 1.0000e+00 9.0000e-01 84 1133
1.4734e+01 1.5600e+05 -1.0000e-03 -1.1706e+03 -1.0889e-02 -3.9048e-03 3.9938e-01 1.0000e+00 9.0000e-01 84 1143
1.4827e+01 1.5700e+05 -1.0000e-03 -1.1824e+03 -1.1787e-02 -2.1069e-03 3.9937e-01 1.0000e+00 9.0000e-01 84 1154
1.4920e+01 1.5800e+05 -1.0000e-03 -1.1870e+03 -4.5920e-03 -4.5010e-04 3.9937e-01 1.0000e+00 9.0000e-01 84 1158
1.5015e+01 1.5900e+05 -1.0000e-03 -1.1937e+03 -6.6890e-03 -1.7673e-03 3.9936e-01 1.0000e+00 9.0000e-01 85 1165
1.5109e+01 1.6000e+05 -1.0000e-03 -1.2025e+03 -8.7880e-03 -1.6957e-03 3.9936e-01 1.0000e+00 9.0000e-01 86 1174
1.5219e+01 1.6100e+05 -1.0000e-03 -1.2103e+03 -7.7910e-03 -8.4160e-04 3.9936e-01 1.0000e+00 9.0000e-01 86 1181
1.5316e+01 1.6200e+05 -1.0000e-03 -1.2151e+03 -4.7920e-03 -1.2569e-03 3.9935e-01 1.0000e+00 9.0000e-01 87 1186
1.5424e+01 1.6300e+05 -1.0000e-03 -1.2239e+03 -8.7880e-03 -1.6771e-03 3.9935e-01 1.0000e+00 9.0000e-01 88 1195
1.5527e+01 1.6400e+05 -1.0000e-03 -1.2326e+03 -8.6890e-03 -1.1119e-03 3.9934e-01 1.0000e+00 9.0000e-01 88 1203
1.5620e+01 1.6500e+05 -1.0000e-03 -1.2393e+03 -6.6910e-03 -8.0733e-04 3.9934e-01 1.0000e+00 9.0000e-01 88 1209
1.5714e+01 1.6600e+05 -1.0000e-03 -1.2439e+03 -4.6910e-03 -1.2198e-03 3.9934e-01 1.0000e+00 9.0000e-01 89 1214
1.5806e+01 1.6700e+05 -1.0000e-03 -1.2536e+03 -9.6880e-03 -4.0643e-04 3.9933e-01 1.0000e+00 9.0000e-01 89 1223
1.5899e+01 1.6800e+05 -1.0000e-03 -1.2623e+03 -8.6890e-03 -1.6390e-03 3.9933e-01 1.0000e+00 9.0000e-01 89 1231
1.5992e+01 1.6900e+05 -1.0000e-03 -1.2680e+03 -5.6900e-03 -1.0963e-03 3.9932e-01 1.0000e+00 9.0000e-01 90 1237
